Year,Material,Tons
1/1/2035,Silicon,99670.188778
1/1/2035,Silver,294.289650
1/1/2035,Steel,24440725.438862
1/1/2035,Tantalum,0.151236
1/1/2035,Tellurium,0.853351
1/1/2035,Terbium (REE),0.631965
1/1/2035,Thulium,-0.000000
1/1/2035,Tin,8449.884865
1/1/2035,Titanium,39.858563
1/1/2035,Tungsten,0.687015
1/1/2035,Vanadium,59.143377
1/1/2035,Yetterbium (REE),-0.000000
1/1/2035,Yttrium (REE),-0.000000
1/1/2035,Zinc,135962.000742
1/1/2035,Zirconium,0.243400
1/1/2036,Aluminum,724174.267417
1/1/2036,Antimony,-0.000000
1/1/2036,Arsenic,-0.000000
1/1/2036,Baryte,-0.000000
1/1/2036,Beryllium,-0.000000
1/1/2036,Bismuth,-0.000000
1/1/2036,Borate,-0.000000
1/1/2036,Boron,0.702129
1/1/2036,Cadmium,13.436942
1/1/2036,Cerium (REE),-0.000000
1/1/2036,Chromium,163663.335947
1/1/2036,Cobalt,17051.467830
1/1/2036,Copper,212899.080532
1/1/2036,Dysprosium (REE),5.635387
1/1/2036,Erbium (REE),-0.000000
1/1/2036,Europium (REE),-0.000000
1/1/2036,Fluorspar,-0.000000
1/1/2036,Gadolinium (REE),-0.000000
1/1/2036,Gallium,0.316874
1/1/2036,Germanium,-0.000000
1/1/2036,Gold,-0.000000
1/1/2036,Graphite,-0.000000
1/1/2036,Hafnium,0.009104
1/1/2036,Helium,-0.000000
1/1/2036,Holmium (REE),-0.000000
1/1/2036,Indium,0.535214
1/1/2036,Iridium,-0.000000
1/1/2036,Iron,1215285.376644
1/1/2036,Lanthanum (REE),-0.000000
1/1/2036,Lead,1403.908375
1/1/2036,Lithium,126.041631
1/1/2036,Lutetium (REE),-0.000000
1/1/2036,Magnesium,3448.781414
1/1/2036,Manganese,45434.307327
1/1/2036,Molybdenum,6343.431504
1/1/2036,Neodymium (REE),22.111432
1/1/2036,Nickel,100489.100688
1/1/2036,Niobium,1267.011839
1/1/2036,Palladium,-0.000000
1/1/2036,Phosphate rock,-0.000000
1/1/2036,Phosphorus,-0.000000
1/1/2036,Platinum,-0.000000
1/1/2036,Praseodymium (REE),2.454095
1/1/2036,Rhenium,-0.000000
1/1/2036,Rhodium,-0.000000
1/1/2036,Ruthenium,-0.000000
1/1/2036,Samarium (REE),-0.000000
1/1/2036,Scandium (REE),-0.000000
1/1/2036,Selenium,5.086665
1/1/2036,Silicon,111878.818513
1/1/2036,Silver,331.808877
1/1/2036,Steel,29596506.857050
1/1/2036,Tantalum,0.176309
1/1/2036,Tellurium,0.937651
1/1/2036,Terbium (REE),0.701944
1/1/2036,Thulium,-0.000000
1/1/2036,Tin,9396.659567
1/1/2036,Titanium,47.824037
1/1/2036,Tungsten,0.796621
1/1/2036,Vanadium,65.835655
1/1/2036,Yetterbium (REE),-0.000000
1/1/2036,Yttrium (REE),-0.000000
1/1/2036,Zinc,149308.600097
1/1/2036,Zirconium,0.282231
1/1/2037,Aluminum,813218.836323
1/1/2037,Antimony,-0.000000
1/1/2037,Arsenic,-0.000000
1/1/2037,Baryte,-0.000000
1/1/2037,Beryllium,-0.000000
1/1/2037,Bismuth,-0.000000
1/1/2037,Borate,-0.000000
1/1/2037,Boron,0.775681
1/1/2037,Cadmium,14.675404
1/1/2037,Cerium (REE),-0.000000
1/1/2037,Chromium,183190.352461
1/1/2037,Cobalt,18667.871898
1/1/2037,Copper,235172.213792
1/1/2037,Dysprosium (REE),6.197637
1/1/2037,Erbium (REE),-0.000000
1/1/2037,Europium (REE),-0.000000
1/1/2037,Fluorspar,-0.000000
1/1/2037,Gadolinium (REE),-0.000000
1/1/2037,Gallium,0.363752
1/1/2037,Germanium,-0.000000
1/1/2037,Gold,-0.000000
1/1/2037,Graphite,-0.000000
1/1/2037,Hafnium,0.010510
1/1/2037,Helium,-0.000000
1/1/2037,Holmium (REE),-0.000000
1/1/2037,Indium,0.614511
1/1/2037,Iridium,-0.000000
1/1/2037,Iron,1330462.287345
1/1/2037,Lanthanum (REE),-0.000000
1/1/2037,Lead,1557.890728
1/1/2037,Lithium,137.987044
1/1/2037,Lutetium (REE),-0.000000
1/1/2037,Magnesium,4080.888756
1/1/2037,Manganese,50530.172999
1/1/2037,Molybdenum,6966.675093
1/1/2037,Neodymium (REE),24.467535
1/1/2037,Nickel,112049.521152
1/1/2037,Niobium,1398.141297
1/1/2037,Palladium,-0.000000
1/1/2037,Phosphate rock,-0.000000
1/1/2037,Phosphorus,-0.000000
1/1/2037,Platinum,-0.000000
1/1/2037,Praseodymium (REE),2.728815
1/1/2037,Rhenium,-0.000000
1/1/2037,Rhodium,-0.000000
1/1/2037,Ruthenium,-0.000000
1/1/2037,Samarium (REE),-0.000000
1/1/2037,Scandium (REE),-0.000000
1/1/2037,Selenium,5.839180
1/1/2037,Silicon,124817.597237
1/1/2037,Silver,371.839238
1/1/2037,Steel,33404513.874852
1/1/2037,Tantalum,0.204250
1/1/2037,Tellurium,1.023474
1/1/2037,Terbium (REE),0.775474
1/1/2037,Thulium,-0.000000
1/1/2037,Tin,10391.101228
1/1/2037,Titanium,56.802469
1/1/2037,Tungsten,0.919651
1/1/2037,Vanadium,72.893894
1/1/2037,Yetterbium (REE),-0.000000
1/1/2037,Yttrium (REE),-0.000000
1/1/2037,Zinc,163111.240422
1/1/2037,Zirconium,0.325819
1/1/2038,Aluminum,908584.855219
1/1/2038,Antimony,-0.000000
1/1/2038,Arsenic,-0.000000
1/1/2038,Baryte,-0.000000
1/1/2038,Beryllium,-0.000000
1/1/2038,Bismuth,-0.000000
1/1/2038,Borate,-0.000000
1/1/2038,Boron,0.852463
1/1/2038,Cadmium,15.930374
1/1/2038,Cerium (REE),-0.000000
1/1/2038,Chromium,204114.955150
1/1/2038,Cobalt,20442.128883
1/1/2038,Copper,258920.069641
1/1/2038,Dysprosium (REE),6.813962
1/1/2038,Erbium (REE),-0.000000
1/1/2038,Europium (REE),-0.000000
1/1/2038,Fluorspar,-0.000000
1/1/2038,Gadolinium (REE),-0.000000
1/1/2038,Gallium,0.414921
1/1/2038,Germanium,-0.000000
1/1/2038,Gold,-0.000000
1/1/2038,Graphite,-0.000000
1/1/2038,Hafnium,0.012079
1/1/2038,Helium,-0.000000
1/1/2038,Holmium (REE),-0.000000
1/1/2038,Indium,0.701134
1/1/2038,Iridium,-0.000000
1/1/2038,Iron,1456883.705445
1/1/2038,Lanthanum (REE),-0.000000
1/1/2038,Lead,1722.886832
1/1/2038,Lithium,151.098665
1/1/2038,Lutetium (REE),-0.000000
1/1/2038,Magnesium,4786.372867
1/1/2038,Manganese,56161.707070
1/1/2038,Molybdenum,7615.099124
1/1/2038,Neodymium (REE),27.046102
1/1/2038,Nickel,124577.108567
1/1/2038,Niobium,1535.929413
1/1/2038,Palladium,-0.000000
1/1/2038,Phosphate rock,-0.000000
1/1/2038,Phosphorus,-0.000000
1/1/2038,Platinum,-0.000000
1/1/2038,Praseodymium (REE),3.017895
1/1/2038,Rhenium,-0.000000
1/1/2038,Rhodium,-0.000000
1/1/2038,Ruthenium,-0.000000
1/1/2038,Samarium (REE),-0.000000
1/1/2038,Scandium (REE),-0.000000
1/1/2038,Selenium,6.660579
1/1/2038,Silicon,138471.979947
1/1/2038,Silver,414.359573
1/1/2038,Steel,37411608.574258
1/1/2038,Tantalum,0.235205
1/1/2038,Tellurium,1.110288
1/1/2038,Terbium (REE),0.852233
1/1/2038,Thulium,-0.000000
1/1/2038,Tin,11430.719766
1/1/2038,Titanium,66.828452
1/1/2038,Tungsten,1.056886
1/1/2038,Vanadium,80.291711
1/1/2038,Yetterbium (REE),-0.000000
1/1/2038,Yttrium (REE),-0.000000
1/1/2038,Zinc,177301.904158
1/1/2038,Zirconium,0.374440
1/1/2039,Aluminum,1010376.513159
1/1/2039,Antimony,-0.000000
1/1/2039,Arsenic,-0.000000
1/1/2039,Baryte,-0.000000
1/1/2039,Beryllium,-0.000000
1/1/2039,Bismuth,-0.000000
1/1/2039,Borate,-0.000000
1/1/2039,Boron,0.932104
1/1/2039,Cadmium,17.194867
1/1/2039,Cerium (REE),-0.000000
1/1/2039,Chromium,226498.885656
1/1/2039,Cobalt,22430.242840
1/1/2039,Copper,284329.702545
1/1/2039,Dysprosium (REE),7.501216
1/1/2039,Erbium (REE),-0.000000
1/1/2039,Europium (REE),-0.000000
1/1/2039,Fluorspar,-0.000000
1/1/2039,Gadolinium (REE),-0.000000
1/1/2039,Gallium,0.470528
1/1/2039,Germanium,-0.000000
1/1/2039,Gold,-0.000000
1/1/2039,Graphite,-0.000000
1/1/2039,Hafnium,0.013818
1/1/2039,Helium,-0.000000
1/1/2039,Holmium (REE),-0.000000
1/1/2039,Indium,0.795340
1/1/2039,Iridium,-0.000000
1/1/2039,Iron,1598541.180673
1/1/2039,Lanthanum (REE),-0.000000
1/1/2039,Lead,1900.271598
1/1/2039,Lithium,165.790473
1/1/2039,Lutetium (REE),-0.000000
1/1/2039,Magnesium,5567.234643
1/1/2039,Manganese,62455.470757
1/1/2039,Molybdenum,8286.310474
1/1/2039,Neodymium (REE),29.904454
1/1/2039,Nickel,138207.736134
1/1/2039,Niobium,1680.053182
1/1/2039,Palladium,-0.000000
1/1/2039,Phosphate rock,-0.000000
1/1/2039,Phosphorus,-0.000000
1/1/2039,Platinum,-0.000000
1/1/2039,Praseodymium (REE),3.320122
1/1/2039,Rhenium,-0.000000
1/1/2039,Rhodium,-0.000000
1/1/2039,Ruthenium,-0.000000
1/1/2039,Samarium (REE),-0.000000
1/1/2039,Scandium (REE),-0.000000
1/1/2039,Selenium,7.553219
1/1/2039,Silicon,152829.900308
1/1/2039,Silver,459.349856
1/1/2039,Steel,41564812.641244
1/1/2039,Tantalum,0.269304
1/1/2039,Tellurium,1.197593
1/1/2039,Terbium (REE),0.931850
1/1/2039,Thulium,-0.000000
1/1/2039,Tin,12513.048006
1/1/2039,Titanium,77.924094
1/1/2039,Tungsten,1.209064
1/1/2039,Vanadium,87.998109
1/1/2039,Yetterbium (REE),-0.000000
1/1/2039,Yttrium (REE),-0.000000
1/1/2039,Zinc,191808.695650
1/1/2039,Zirconium,0.428354
1/1/2040,Aluminum,1119235.994540
1/1/2040,Antimony,-0.000000
1/1/2040,Arsenic,-0.000000
1/1/2040,Baryte,-0.000000
1/1/2040,Beryllium,-0.000000
1/1/2040,Bismuth,-0.000000
1/1/2040,Borate,-0.000000
1/1/2040,Boron,1.014191
1/1/2040,Cadmium,18.462297
1/1/2040,Cerium (REE),-0.000000
1/1/2040,Chromium,250397.135833
1/1/2040,Cobalt,24686.311555
1/1/2040,Copper,311662.436132
1/1/2040,Dysprosium (REE),8.275585
1/1/2040,Erbium (REE),-0.000000
1/1/2040,Europium (REE),-0.000000
1/1/2040,Fluorspar,-0.000000
1/1/2040,Gadolinium (REE),-0.000000
1/1/2040,Gallium,0.530726
1/1/2040,Germanium,-0.000000
1/1/2040,Gold,-0.000000
1/1/2040,Graphite,-0.000000
1/1/2040,Hafnium,0.015736
1/1/2040,Helium,-0.000000
1/1/2040,Holmium (REE),-0.000000
1/1/2040,Indium,0.897393
1/1/2040,Iridium,-0.000000
1/1/2040,Iron,1759290.271996
1/1/2040,Lanthanum (REE),-0.000000
1/1/2040,Lead,2091.379666
1/1/2040,Lithium,182.462341
1/1/2040,Lutetium (REE),-0.000000
1/1/2040,Magnesium,6424.501658
1/1/2040,Manganese,69532.334208
1/1/2040,Molybdenum,8977.737929
1/1/2040,Neodymium (REE),33.097082
1/1/2040,Nickel,153070.714477
1/1/2040,Niobium,1830.139867
1/1/2040,Palladium,-0.000000
1/1/2040,Phosphate rock,-0.000000
1/1/2040,Phosphorus,-0.000000
1/1/2040,Platinum,-0.000000
1/1/2040,Praseodymium (REE),3.634094
1/1/2040,Rhenium,-0.000000
1/1/2040,Rhodium,-0.000000
1/1/2040,Ruthenium,-0.000000
1/1/2040,Samarium (REE),-0.000000
1/1/2040,Scandium (REE),-0.000000
1/1/2040,Selenium,8.519555
1/1/2040,Silicon,167882.153795
1/1/2040,Silver,506.791561
1/1/2040,Steel,45895683.875620
1/1/2040,Tantalum,0.306662
1/1/2040,Tellurium,1.284916
1/1/2040,Terbium (REE),1.013911
1/1/2040,Thulium,-0.000000
1/1/2040,Tin,13635.715140
1/1/2040,Titanium,90.097547
1/1/2040,Tungsten,1.376879
1/1/2040,Vanadium,95.978312
1/1/2040,Yetterbium (REE),-0.000000
1/1/2040,Yttrium (REE),-0.000000
1/1/2040,Zinc,206557.725105
1/1/2040,Zirconium,0.487809
1/1/2041,Aluminum,1245503.859581
1/1/2041,Antimony,-0.000000
1/1/2041,Arsenic,-0.000000
1/1/2041,Baryte,-0.000000
1/1/2041,Beryllium,-0.000000
1/1/2041,Bismuth,-0.000000
1/1/2041,Borate,-0.000000
1/1/2041,Boron,1.098282
1/1/2041,Cadmium,20.225519
1/1/2041,Cerium (REE),-0.000000
1/1/2041,Chromium,275853.094974
1/1/2041,Cobalt,27257.622221
1/1/2041,Copper,342677.547405
1/1/2041,Dysprosium (REE),9.151099
1/1/2041,Erbium (REE),-0.000000
1/1/2041,Europium (REE),-0.000000
1/1/2041,Fluorspar,-0.000000
1/1/2041,Gadolinium (REE),-0.000000
1/1/2041,Gallium,0.588415
1/1/2041,Germanium,-0.000000
1/1/2041,Gold,-0.000000
1/1/2041,Graphite,-0.000000
1/1/2041,Hafnium,0.017840
1/1/2041,Helium,-0.000000
1/1/2041,Holmium (REE),-0.000000
1/1/2041,Indium,0.995724
1/1/2041,Iridium,-0.000000
1/1/2041,Iron,1942500.909764
1/1/2041,Lanthanum (REE),-0.000000
1/1/2041,Lead,2297.609274
1/1/2041,Lithium,201.463777
1/1/2041,Lutetium (REE),-0.000000
1/1/2041,Magnesium,7358.158416
1/1/2041,Manganese,77497.075679
1/1/2041,Molybdenum,9687.736640
1/1/2041,Neodymium (REE),36.670533
1/1/2041,Nickel,169277.356532
1/1/2041,Niobium,1985.776647
1/1/2041,Palladium,-0.000000
1/1/2041,Phosphate rock,-0.000000
1/1/2041,Phosphorus,-0.000000
1/1/2041,Platinum,-0.000000
1/1/2041,Praseodymium (REE),3.958254
1/1/2041,Rhenium,-0.000000
1/1/2041,Rhodium,-0.000000
1/1/2041,Ruthenium,-0.000000
1/1/2041,Samarium (REE),-0.000000
1/1/2041,Scandium (REE),-0.000000
1/1/2041,Selenium,9.445604
1/1/2041,Silicon,183623.623299
1/1/2041,Silver,556.670820
1/1/2041,Steel,51892574.652175
1/1/2041,Tantalum,0.347370
1/1/2041,Tellurium,1.406995
1/1/2041,Terbium (REE),1.097976
1/1/2041,Thulium,-0.000000
1/1/2041,Tin,14796.559053
1/1/2041,Titanium,103.342597
1/1/2041,Tungsten,1.560966
1/1/2041,Vanadium,104.194678
1/1/2041,Yetterbium (REE),-0.000000
1/1/2041,Yttrium (REE),-0.000000
1/1/2041,Zinc,221474.978096
1/1/2041,Zirconium,0.553028
1/1/2042,Aluminum,1369580.325339
1/1/2042,Antimony,-0.000000
1/1/2042,Arsenic,-0.000000
1/1/2042,Baryte,-0.000000
1/1/2042,Beryllium,-0.000000
1/1/2042,Bismuth,-0.000000
1/1/2042,Borate,-0.000000
1/1/2042,Boron,1.183910
1/1/2042,Cadmium,22.071023
1/1/2042,Cerium (REE),-0.000000
1/1/2042,Chromium,302899.347847
1/1/2042,Cobalt,30181.952128
1/1/2042,Copper,374466.101261
1/1/2042,Dysprosium (REE),10.138823
1/1/2042,Erbium (REE),-0.000000
1/1/2042,Europium (REE),-0.000000
1/1/2042,Fluorspar,-0.000000
1/1/2042,Gadolinium (REE),-0.000000
1/1/2042,Gallium,0.649733
1/1/2042,Germanium,-0.000000
1/1/2042,Gold,-0.000000
1/1/2042,Graphite,-0.000000
1/1/2042,Hafnium,0.020136
1/1/2042,Helium,-0.000000
1/1/2042,Holmium (REE),-0.000000
1/1/2042,Indium,1.100363
1/1/2042,Iridium,-0.000000
1/1/2042,Iron,2150864.949553
1/1/2042,Lanthanum (REE),-0.000000
1/1/2042,Lead,2519.777741
1/1/2042,Lithium,223.073963
1/1/2042,Lutetium (REE),-0.000000
1/1/2042,Magnesium,8367.059778
1/1/2042,Manganese,86432.519021
1/1/2042,Molybdenum,10412.662995
1/1/2042,Neodymium (REE),40.660669
1/1/2042,Nickel,186917.781832
1/1/2042,Niobium,2146.503348
1/1/2042,Palladium,-0.000000
1/1/2042,Phosphate rock,-0.000000
1/1/2042,Phosphorus,-0.000000
1/1/2042,Platinum,-0.000000
1/1/2042,Praseodymium (REE),4.290904
1/1/2042,Rhenium,-0.000000
1/1/2042,Rhodium,-0.000000
1/1/2042,Ruthenium,-0.000000
1/1/2042,Samarium (REE),-0.000000
1/1/2042,Scandium (REE),-0.000000
1/1/2042,Selenium,10.429930
1/1/2042,Silicon,200058.493764
1/1/2042,Silver,608.992224
1/1/2042,Steel,56587151.345432
1/1/2042,Tantalum,0.391508
1/1/2042,Tellurium,1.534672
1/1/2042,Terbium (REE),1.183576
1/1/2042,Thulium,-0.000000
1/1/2042,Tin,15993.891323
1/1/2042,Titanium,117.637737
1/1/2042,Tungsten,1.761885
1/1/2042,Vanadium,112.607049
1/1/2042,Yetterbium (REE),-0.000000
1/1/2042,Yttrium (REE),-0.000000
1/1/2042,Zinc,236486.745528
1/1/2042,Zirconium,0.624211
1/1/2043,Aluminum,1501636.630597
1/1/2043,Antimony,-0.000000
1/1/2043,Arsenic,-0.000000
1/1/2043,Baryte,-0.000000
1/1/2043,Beryllium,-0.000000
1/1/2043,Bismuth,-0.000000
1/1/2043,Borate,-0.000000
1/1/2043,Boron,1.270578
1/1/2043,Cadmium,24.001442
1/1/2043,Cerium (REE),-0.000000
1/1/2043,Chromium,331563.547923
1/1/2043,Cobalt,33487.654471
1/1/2043,Copper,408640.719154
1/1/2043,Dysprosium (REE),11.246896
1/1/2043,Erbium (REE),-0.000000
1/1/2043,Europium (REE),-0.000000
1/1/2043,Fluorspar,-0.000000
1/1/2043,Gadolinium (REE),-0.000000
1/1/2043,Gallium,0.714846
1/1/2043,Germanium,-0.000000
1/1/2043,Gold,-0.000000
1/1/2043,Graphite,-0.000000
1/1/2043,Hafnium,0.022630
1/1/2043,Helium,-0.000000
1/1/2043,Holmium (REE),-0.000000
1/1/2043,Indium,1.211587
1/1/2043,Iridium,-0.000000
1/1/2043,Iron,2386402.285911
1/1/2043,Lanthanum (REE),-0.000000
1/1/2043,Lead,2758.762788
1/1/2043,Lithium,247.502390
1/1/2043,Lutetium (REE),-0.000000
1/1/2043,Magnesium,9448.845829
1/1/2043,Manganese,96399.439834
1/1/2043,Molybdenum,11149.629511
1/1/2043,Neodymium (REE),45.092893
1/1/2043,Nickel,206063.181135
1/1/2043,Niobium,2311.794279
1/1/2043,Palladium,-0.000000
1/1/2043,Phosphate rock,-0.000000
1/1/2043,Phosphorus,-0.000000
1/1/2043,Platinum,-0.000000
1/1/2043,Praseodymium (REE),4.630219
1/1/2043,Rhenium,-0.000000
1/1/2043,Rhodium,-0.000000
1/1/2043,Ruthenium,-0.000000
1/1/2043,Samarium (REE),-0.000000
1/1/2043,Scandium (REE),-0.000000
1/1/2043,Selenium,11.475163
1/1/2043,Silicon,217207.746300
1/1/2043,Silver,663.798707
1/1/2043,Steel,61460645.207487
1/1/2043,Tantalum,0.439155
1/1/2043,Tellurium,1.668126
1/1/2043,Terbium (REE),1.270215
1/1/2043,Thulium,-0.000000
1/1/2043,Tin,17226.847597
1/1/2043,Titanium,132.944921
1/1/2043,Tungsten,1.980085
1/1/2043,Vanadium,121.172722
1/1/2043,Yetterbium (REE),-0.000000
1/1/2043,Yttrium (REE),-0.000000
1/1/2043,Zinc,251519.111289
1/1/2043,Zirconium,0.701516
1/1/2044,Aluminum,1641892.323377
1/1/2044,Antimony,-0.000000
1/1/2044,Arsenic,-0.000000
1/1/2044,Baryte,-0.000000
1/1/2044,Beryllium,-0.000000
1/1/2044,Bismuth,-0.000000
1/1/2044,Borate,-0.000000
1/1/2044,Boron,1.357786
1/1/2044,Cadmium,26.020853
1/1/2044,Cerium (REE),-0.000000
1/1/2044,Chromium,361869.694053
1/1/2044,Cobalt,37196.366062
1/1/2044,Copper,445282.079442
1/1/2044,Dysprosium (REE),12.481371
1/1/2044,Erbium (REE),-0.000000
1/1/2044,Europium (REE),-0.000000
1/1/2044,Fluorspar,-0.000000
1/1/2044,Gadolinium (REE),-0.000000
1/1/2044,Gallium,0.783966
1/1/2044,Germanium,-0.000000
1/1/2044,Gold,-0.000000
1/1/2044,Graphite,-0.000000
1/1/2044,Hafnium,0.025325
1/1/2044,Helium,-0.000000
1/1/2044,Holmium (REE),-0.000000
1/1/2044,Indium,1.329751
1/1/2044,Iridium,-0.000000
1/1/2044,Iron,2650653.938952
1/1/2044,Lanthanum (REE),-0.000000
1/1/2044,Lead,3015.354403
1/1/2044,Lithium,274.908883
1/1/2044,Lutetium (REE),-0.000000
1/1/2044,Magnesium,10600.113042
1/1/2044,Manganese,107442.458405
1/1/2044,Molybdenum,11895.759995
1/1/2044,Neodymium (REE),49.985127
1/1/2044,Nickel,226770.587683
1/1/2044,Niobium,2481.093730
1/1/2044,Palladium,-0.000000
1/1/2044,Phosphate rock,-0.000000
1/1/2044,Phosphorus,-0.000000
1/1/2044,Platinum,-0.000000
1/1/2044,Praseodymium (REE),4.974315
1/1/2044,Rhenium,-0.000000
1/1/2044,Rhodium,-0.000000
1/1/2044,Ruthenium,-0.000000
1/1/2044,Samarium (REE),-0.000000
1/1/2044,Scandium (REE),-0.000000
1/1/2044,Selenium,12.584712
1/1/2044,Silicon,235105.648254
1/1/2044,Silver,721.162879
1/1/2044,Steel,66514808.843184
1/1/2044,Tantalum,0.490381
1/1/2044,Tellurium,1.807640
1/1/2044,Terbium (REE),1.357393
1/1/2044,Thulium,-0.000000
1/1/2044,Tin,18495.317601
1/1/2044,Titanium,149.211716
1/1/2044,Tungsten,2.215912
1/1/2044,Vanadium,129.848292
1/1/2044,Yetterbium (REE),-0.000000
1/1/2044,Yttrium (REE),-0.000000
1/1/2044,Zinc,266501.481636
1/1/2044,Zirconium,0.785066
1/1/2045,Aluminum,1790579.590151
1/1/2045,Antimony,-0.000000
1/1/2045,Arsenic,-0.000000
1/1/2045,Baryte,-0.000000
1/1/2045,Beryllium,-0.000000
1/1/2045,Bismuth,-0.000000
1/1/2045,Borate,-0.000000
1/1/2045,Boron,1.445041
1/1/2045,Cadmium,28.134593
1/1/2045,Cerium (REE),-0.000000
1/1/2045,Chromium,393842.785488
1/1/2045,Cobalt,41327.497255
1/1/2045,Copper,484466.709980
1/1/2045,Dysprosium (REE),13.847594
1/1/2045,Erbium (REE),-0.000000
1/1/2045,Europium (REE),-0.000000
1/1/2045,Fluorspar,-0.000000
1/1/2045,Gadolinium (REE),-0.000000
1/1/2045,Gallium,0.857349
1/1/2045,Germanium,-0.000000
1/1/2045,Gold,-0.000000
1/1/2045,Graphite,-0.000000
1/1/2045,Hafnium,0.028224
1/1/2045,Helium,-0.000000
1/1/2045,Holmium (REE),-0.000000
1/1/2045,Indium,1.455281
1/1/2045,Iridium,-0.000000
1/1/2045,Iron,2945002.198202
1/1/2045,Lanthanum (REE),-0.000000
1/1/2045,Lead,3290.349239
1/1/2045,Lithium,305.436802
1/1/2045,Lutetium (REE),-0.000000
1/1/2045,Magnesium,11816.559177
1/1/2045,Manganese,119599.558907
1/1/2045,Molybdenum,12648.282610
1/1/2045,Neodymium (REE),55.352691
1/1/2045,Nickel,249092.357442
1/1/2045,Niobium,2653.839656
1/1/2045,Palladium,-0.000000
1/1/2045,Phosphate rock,-0.000000
1/1/2045,Phosphorus,-0.000000
1/1/2045,Platinum,-0.000000
1/1/2045,Praseodymium (REE),5.321314
1/1/2045,Rhenium,-0.000000
1/1/2045,Rhodium,-0.000000
1/1/2045,Ruthenium,-0.000000
1/1/2045,Samarium (REE),-0.000000
1/1/2045,Scandium (REE),-0.000000
1/1/2045,Selenium,13.762714
1/1/2045,Silicon,253797.984444
1/1/2045,Silver,781.182846
1/1/2045,Steel,71753863.669983
1/1/2045,Tantalum,0.545237
1/1/2045,Tellurium,1.953589
1/1/2045,Terbium (REE),1.444616
1/1/2045,Thulium,-0.000000
1/1/2045,Tin,19799.930291
1/1/2045,Titanium,166.372863
1/1/2045,Tungsten,2.469607
1/1/2045,Vanadium,138.591072
1/1/2045,Yetterbium (REE),-0.000000
1/1/2045,Yttrium (REE),-0.000000
1/1/2045,Zinc,281369.096795
1/1/2045,Zirconium,0.874947
1/1/2046,Aluminum,1955423.075706
1/1/2046,Antimony,-0.000000
1/1/2046,Arsenic,-0.000000
1/1/2046,Baryte,-0.000000
1/1/2046,Beryllium,-0.000000
1/1/2046,Bismuth,-0.000000
1/1/2046,Borate,-0.000000
1/1/2046,Boron,1.531874
1/1/2046,Cadmium,30.349064
1/1/2046,Cerium (REE),-0.000000
1/1/2046,Chromium,424242.351137
1/1/2046,Cobalt,45842.618840
1/1/2046,Copper,523716.195501
1/1/2046,Dysprosium (REE),15.351760
1/1/2046,Erbium (REE),-0.000000
1/1/2046,Europium (REE),-0.000000
1/1/2046,Fluorspar,-0.000000
1/1/2046,Gadolinium (REE),-0.000000
1/1/2046,Gallium,0.935297
1/1/2046,Germanium,-0.000000
1/1/2046,Gold,-0.000000
1/1/2046,Graphite,-0.000000
1/1/2046,Hafnium,0.031329
1/1/2046,Helium,-0.000000
1/1/2046,Holmium (REE),-0.000000
1/1/2046,Indium,1.588669
1/1/2046,Iridium,-0.000000
1/1/2046,Iron,3271030.703584
1/1/2046,Lanthanum (REE),-0.000000
1/1/2046,Lead,3584.661697
1/1/2046,Lithium,339.250395
1/1/2046,Lutetium (REE),-0.000000
1/1/2046,Magnesium,13093.116533
1/1/2046,Manganese,110684.462382
1/1/2046,Molybdenum,13377.847799
1/1/2046,Neodymium (REE),61.213764
1/1/2046,Nickel,265426.180847
1/1/2046,Niobium,2238.462325
1/1/2046,Palladium,-0.000000
1/1/2046,Phosphate rock,-0.000000
1/1/2046,Phosphorus,-0.000000
1/1/2046,Platinum,-0.000000
1/1/2046,Praseodymium (REE),5.669401
1/1/2046,Rhenium,-0.000000
1/1/2046,Rhodium,-0.000000
1/1/2046,Ruthenium,-0.000000
1/1/2046,Samarium (REE),-0.000000
1/1/2046,Scandium (REE),-0.000000
1/1/2046,Selenium,15.013976
1/1/2046,Silicon,273340.282364
1/1/2046,Silver,843.977880
1/1/2046,Steel,78295078.212205
1/1/2046,Tantalum,0.603752
1/1/2046,Tellurium,2.106421
1/1/2046,Terbium (REE),1.531416
1/1/2046,Thulium,-0.000000
1/1/2046,Tin,21142.024767
1/1/2046,Titanium,184.351592
1/1/2046,Tungsten,2.741296
1/1/2046,Vanadium,136.209009
1/1/2046,Yetterbium (REE),-0.000000
1/1/2046,Yttrium (REE),-0.000000
1/1/2046,Zinc,296065.052608
1/1/2046,Zirconium,0.971202
1/1/2047,Aluminum,2122539.326048
1/1/2047,Antimony,-0.000000
1/1/2047,Arsenic,-0.000000
1/1/2047,Baryte,-0.000000
1/1/2047,Beryllium,-0.000000
1/1/2047,Bismuth,-0.000000
1/1/2047,Borate,-0.000000
1/1/2047,Boron,1.617873
1/1/2047,Cadmium,32.671488
1/1/2047,Cerium (REE),-0.000000
1/1/2047,Chromium,459724.611851
1/1/2047,Cobalt,50893.851285
1/1/2047,Copper,568501.474716
1/1/2047,Dysprosium (REE),17.002302
1/1/2047,Erbium (REE),-0.000000
1/1/2047,Europium (REE),-0.000000
1/1/2047,Fluorspar,-0.000000
1/1/2047,Gadolinium (REE),-0.000000
1/1/2047,Gallium,1.018143
1/1/2047,Germanium,-0.000000
1/1/2047,Gold,-0.000000
1/1/2047,Graphite,-0.000000
